Intel Core i3-12100F - Core i3 12th Gen Alder Lake Quad-Core 3.3 GHz LGA 1700 58W Desktop Processor - BX8071512100F,$71.25,https://www.newegg.com/intel-core-i3-12100f-core-i3-12th-gen/p/N82E16819118357?Description=intel&cm_re=intel-_-19-118-357-_-Product
Yeston * zeaginal Sakura 360 integrated CPU supports Intel / AMD platform PWM temperature control fan water cooling radiator ARGB  synchronous fan,$159.00,https://www.newegg.com/yeston-liquid-cooling-system-argb/p/2YM-008A-00001?Item=9SIAZUEFD57607&Description=intel&cm_re=intel-_-9SIAZUEFD57607-_-Product&cm_sp=SP-_-967331-_-0-_-2-_-9SIAZUEFD57607-_-intel-_-intel-_-17
Intel Core i9-13900KS - Core i9 13th Gen Raptor Lake 24-Core (8P+16E) 3.2 GHz LGA 1700 - Intel UHD Graphics 770 - Unlocked Desktop Processor - BX8071513900KS,$799.99,https://www.newegg.com/intel-core-i9-13900ks-core-i9-13th-gen/p/N82E16819118446?Description=intel&cm_re=intel-_-19-118-446-_-Product
IPASON - Gaming PC - intel 13th I7 13700KF 3.4GHz - NVIDIA GeForce RTX 4080  - 32GB(16*2) DDR5 5200MHz - 1TB NVMe - 800W Gold PSU - 360MM AIO - 11AC WiFi - Windows 11 home 64-bit - Gaming desktop,$3 199.99,https://www.newegg.com/p/3D5-001U-001D8?Item=9SIAZEBJKG0504&Description=intel&cm_re=intel-_-9SIAZEBJKG0504-_-Product&cm_sp=SP-_-1304164-_-0-_-3-_-9SIAZEBJKG0504-_-intel-_-intel-_-19
Yeston *Zeaginal ZC-240 ARGB  bling bling integrated CPU supports Intel / AMD platform PWM temperature control fan water cooling radiator ARGB  synchronous fan,$129.00,https://www.newegg.com/zeaginal-water-blocks-argb/p/2YM-008A-00004?Item=9SIAZUEGV39786&Description=intel&cm_re=intel-_-9SIAZUEGV39786-_-Product&cm_sp=SP-_-967331-_-0-_-2-_-9SIAZUEGV39786-_-intel-_-intel-_-20
Intel Core i7-12700KF - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 3.6 GHz LGA 1700 125W Desktop Processor - BX8071512700KF,$289.82,https://www.newegg.com/intel-core-i7-12700kf-core-i7-12th-gen/p/N82E16819118345?Description=intel&cm_re=intel-_-19-118-345-_-Product
Intel Core i9-10900K - Core i9 10th Gen Comet Lake 10-Core 3.7 GHz LGA 1200 125W Intel UHD Graphics 630 Desktop Processor - BX8070110900K,$343.99,https://www.newegg.com/intel-core-i9-10900k-core-i9-10th-gen/p/N82E16819118122?Description=intel&cm_re=intel-_-19-118-122-_-Product
Intel Core i5-13500 Desktop Processor 14 cores (6 P-cores + 8 E-cores) 24MB Cache- up to 4.8 GHz - Box,$228.46,https://www.newegg.com/intel-core-i5-13500-core-i5-13th-gen/p/N82E16819118429?Description=intel&cm_re=intel-_-19-118-429-_-Product
Intel Core i5-11400 - Core i5 11th Gen Rocket Lake 6-Core 2.6 GHz LGA 1200 65W Intel UHD Graphics 730 Desktop Processor - BX8070811400,$147.92,https://www.newegg.com/intel-core-i5-11400-core-i5-11th-gen/p/N82E16819118241?Description=intel&cm_re=intel-_-19-118-241-_-Product
Intel Core i9-13900KF - Core i9 13th Gen Raptor Lake 24-Core (8P+16E) P-core Base Frequency: 3.0 GHz E-core Base Frequency: 2.2 GHz LGA 1700 125W None Integrated Graphics Desktop Processor - BX8071513,$554.98,https://www.newegg.com/intel-core-i9-13900k-core-i9-13th-gen/p/N82E16819118413?Description=intel&cm_re=intel-_-19-118-413-_-Product
Intel Core i9-11900K - Core i9 11th Gen Rocket Lake 8-Core 3.5 GHz LGA 1200 125W Intel UHD Graphics 750 Desktop Processor - BX8070811900K,$340.98,https://www.newegg.com/intel-core-i9-11900k-core-i9-11th-gen/p/N82E16819118231?Description=intel&cm_re=intel-_-19-118-231-_-Product
Intel Core i3-12100 - Core i3 12th Gen Alder Lake Quad-Core 3.3 GHz LGA 1700 Processor 60W Intel UHD Graphics 730 Desktop Processor - BX8071512100,$113.25,https://www.newegg.com/intel-core-i3-12100-core-i3-12th-gen/p/N82E16819118370?Description=intel&cm_re=intel-_-19-118-370-_-Product
Intel Core i5-12600KF - Core i5 12th Gen Alder Lake 10-Core (6P+4E) 3.7 GHz LGA 1700 125W Desktop Processor - BX8071512600KF,$200.20,https://www.newegg.com/intel-core-i5-12600kf-core-i5-12th-gen/p/N82E16819118349?Description=intel&cm_re=intel-_-19-118-349-_-Product
Intel Core i7 9th Gen - Core i7-9700K Coffee Lake 8-Core 3.6 GHz (4.9 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I79700K Desktop Processor Intel UHD Graphics 630,$333.88,https://www.newegg.com/core-i7-9th-gen-intel-core-i7-9700k/p/N82E16819117958?Description=intel&cm_re=intel-_-19-117-958-_-Product
Intel Core i9-12900KF - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Desktop Processor - BX8071512900KF,$382.22,https://www.newegg.com/intel-core-i9-12900kf-core-i9-12th-gen/p/N82E16819118341?Description=intel&cm_re=intel-_-19-118-341-_-Product
Intel Core i9-12900KS - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.4 GHz LGA 1700 150W Intel UHD Graphics 770 Desktop Processor - BX8071512900KS,$479.76,https://www.newegg.com/intel-core-i9-12900ks-core-i9-12th-gen/p/N82E16819118392?Description=intel&cm_re=intel-_-19-118-392-_-Product
Intel Core i5-11600K - Core i5 11th Gen Rocket Lake 6-Core 3.9 GHz LGA 1200 125W Intel UHD Graphics 750 Desktop Processor - BX8070811600K,$194.95,https://www.newegg.com/intel-core-i5-11600k-core-i5-11th-gen/p/N82E16819118235?Description=intel&cm_re=intel-_-19-118-235-_-Product
Intel Core i7-12700F - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 2.1 GHz LGA 1700 65W Desktop Processor - BX8071512700F,$284.57,https://www.newegg.com/intel-core-i7-12700f-core-i7-12th-gen/p/N82E16819118359?Description=intel&cm_re=intel-_-19-118-359-_-Product
Intel Core i5-10400 - Core i5 10th Gen Comet Lake 6-Core 2.9 GHz LGA 1200 65W Intel UHD Graphics 630 Desktop Processor - BX8070110400,$132.90,https://www.newegg.com/intel-core-i5-10400-core-i5-10th-gen/p/N82E16819118135?Description=intel&cm_re=intel-_-19-118-135-_-Product
Intel Core i5-13600KF - Core i5 13th Gen Raptor Lake 14-Core (6P+8E) 3.5 GHz LGA 1700 125W None Integrated Graphics Desktop Processor - BX8071513600KF,$279.19,https://www.newegg.com/intel-core-i5-13600kf-core-i5-13th-gen/p/N82E16819118417?Description=intel&cm_re=intel-_-19-118-417-_-Product
Intel Core i5-10400F - Core i5 10th Gen Comet Lake 6-Core 2.9 GHz LGA 1200 65W None Integrated Graphics Desktop Processor - BX8070110400F,$105.99,https://www.newegg.com/intel-core-i5-10400f-core-i5-10th-gen/p/N82E16819118132?Description=intel&cm_re=intel-_-19-118-132-_-Product
Intel Core i5-13400F Desktop Processor 10 cores (6 P-cores + 4 E-cores) 20MB Cache- up to 4.6 GHz - Box,$202.90,https://www.newegg.com/intel-core-i5-13400f-core-i5-13th-gen/p/N82E16819118431?Description=intel&cm_re=intel-_-19-118-431-_-Product
Intel Core i7-13700 Desktop Processor 16 cores (8 P-cores + 8 E-cores) 30MB Cache- up to 5.2 GHz - Box,$375.00,https://www.newegg.com/intel-core-i7-13700-core-i7-13th-gen/p/N82E16819118427?Description=intel&cm_re=intel-_-19-118-427-_-Product
Intel Core i7-13700F Desktop Processor 16 cores (8 P-cores + 8 E-cores) 30MB Cache- up to 5.2 GHz - Box,$366.99,https://www.newegg.com/intel-core-i7-13700f-core-i7-13th-gen/p/N82E16819118428?Description=intel&cm_re=intel-_-19-118-428-_-Product
Intel Core i3-13100F Desktop Processor 4 cores (4 P-cores + 0 E-cores) 12MB Cache- up to 4.5 GHz - Box,$123.98,https://www.newegg.com/intel-core-i3-13100f-core-i3-13th-gen/p/N82E16819118433?Description=intel&cm_re=intel-_-19-118-433-_-Product
Intel Core i9-13900 Desktop Processor - 24 cores (8 P-cores + 16 E-cores) - 36MB Cache- up to 5.6 GHz - Box,$575.99,https://www.newegg.com/intel-core-i9-13900-core-i9-13th-gen/p/N82E16819118425?Description=intel&cm_re=intel-_-19-118-425-_-Product
Intel Core i7-12700 - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 2.1 GHz LGA 1700 65W Intel UHD Graphics 770 Desktop Processor - BX8071512700,$325.79,https://www.newegg.com/intel-core-i7-12700-core-i7-12th-gen/p/N82E16819118368?Description=intel&cm_re=intel-_-19-118-368-_-Product
Intel Core i7-11700 - Core i7 11th Gen Rocket Lake 8-Core 2.5 GHz LGA 1200 65W Intel UHD Graphics 750 Desktop Processor - BX8070811700,$246.60,https://www.newegg.com/intel-core-i7-11700-core-i7-11th-gen/p/N82E16819118237?Description=intel&cm_re=intel-_-19-118-237-_-Product
Intel Core i9 9th Gen - Core i9-9900K Coffee Lake 8-Core- 16-Thread- 3.6 GHz (5.0 GHz Turbo) LGA 1151 (300 Series) 95W BX806849900K Desktop Processor Intel UHD Graphics 630,$535.00,https://www.newegg.com/intel-core-i9-9900k-core-i9-9th-gen/p/N82E16819118147?Description=intel&cm_re=intel-_-19-118-147-_-Product
Intel Core i5-13400 Desktop Processor 10 cores (6 P-cores + 4 E-cores) 20MB Cache- up to 4.6 GHz - Box,$211.90,https://www.newegg.com/intel-core-i5-13400-core-i5-13th-gen/p/N82E16819118430?Description=intel&cm_re=intel-_-19-118-430-_-Product
Intel Core i9 9th Gen - Core i9-9900K Coffee Lake 8-Core- 16-Thread- 3.6 GHz (5.0 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I99900K Desktop Processor Intel UHD Graphics 630,$577.50,https://www.newegg.com/core-i9-9th-gen-intel-core-i9-9900k/p/N82E16819117957?Description=intel&cm_re=intel-_-19-117-957-_-Product
Intel Core i7-11700KF - Core i7 11th Gen Rocket Lake 8-Core 3.6 GHz LGA 1200 125W None Integrated Graphics Desktop Processor - BX8070811700KF,$254.99,https://www.newegg.com/intel-core-i7-11700kf-core-i7-11th-gen/p/N82E16819118260?Description=intel&cm_re=intel-_-19-118-260-_-Product
Intel Core i7-11700F - Core i7 11th Gen Rocket Lake 8-Core 2.5 GHz LGA 1200 65W None Integrated Graphics Desktop Processor - BX8070811700F,$249.00,https://www.newegg.com/intel-core-i7-11700f-core-i7-11th-gen/p/N82E16819118263?Description=intel&cm_re=intel-_-19-118-263-_-Product
Intel Core i9 X-Series - Core i9-7920X Skylake X 12-Core 2.9 GHz LGA 2066 140W BX80673I97920X Desktop Processor,$229.99,https://www.newegg.com/core-i9-x-series-intel-core-i9-7920x/p/N82E16819117811?Description=intel&cm_re=intel-_-19-117-811-_-Product
Intel Core i7 10th Gen - Core i7-10700K Comet Lake 8-Core 3.8 GHz LGA 1200 125W Desktop Processor w/ Intel UHD Graphics 630,$258.10,https://www.newegg.com/intel-core-i7-10700k-core-i7-10th-gen/p/N82E16819118123?Description=intel&cm_re=intel-_-19-118-123-_-Product
Intel Core i9-11900KF - Core i9 11th Gen Rocket Lake 8-Core 3.5 GHz LGA 1200 125W None Integrated Graphics Desktop Processor - BX8070811900KF,$309.87,https://www.newegg.com/intel-core-i9-11900kf-core-i9-11th-gen/p/N82E16819118259?Description=intel&cm_re=intel-_-19-118-259-_-Product
Intel Core i5-12600 - Core i5 12th Gen Alder Lake 6-Core 3.3 GHz LGA 1700 65W Intel UHD Graphics 770 Desktop Processor - BX8071512600,$237.89,https://www.newegg.com/intel-core-i5-12600-core-i5-12th-gen/p/N82E16819118371?Description=intel&cm_re=intel-_-19-118-371-_-Product
Intel Core i9 X-Series - Core i9-7960X Skylake X 16-Core 2.8 GHz LGA 2066 165W BX80673I97960X Desktop Processor,$364.70,https://www.newegg.com/core-i9-x-series-intel-core-i9-7960x/p/N82E16819117835?Description=intel&cm_re=intel-_-19-117-835-_-Product
Intel Core i5-10600K - Core i5 10th Gen Comet Lake 6-Core 4.1 GHz LGA 1200 125W Intel UHD Graphics 630 Desktop Processor - BX8070110600K,$170.98,https://www.newegg.com/intel-core-i5-10600k-core-i5-10th-gen/p/N82E16819118124?Description=intel&cm_re=intel-_-19-118-124-_-Product
Intel Core i7 7th Gen - Core i7-7700 Kaby Lake Quad-Core 3.6 GHz LGA 1151 65W BX80677I77700 Desktop Processor,$170.35,https://www.newegg.com/core-i7-7th-gen-intel-core-i7-7700/p/N82E16819117727?Description=intel&cm_re=intel-_-19-117-727-_-Product
Intel Core i9-10850K Comet Lake 10-Core 3.6 GHz LGA 1200 125W  Desktop Processor Intel UHD Graphics 630 - BX8070110850K,$293.99,https://www.newegg.com/intel-core-i9-10850k-core-i9-10th-gen/p/N82E16819118175?Description=intel&cm_re=intel-_-19-118-175-_-Product
Intel Core i3-10105 - Core i3 10th Gen Comet Lake Quad-Core 3.7 GHz LGA 1200 65W Intel UHD Graphics 630 Desktop Processor - BX8070110105,$113.99,https://www.newegg.com/intel-core-i3-10105-core-i3-10th-gen/p/N82E16819118248?Description=intel&cm_re=intel-_-19-118-248-_-Product
Intel Core i7-10700 - Core i7 10th Gen Comet Lake 8-Core 2.9 GHz LGA 1200 65W Intel UHD Graphics 630 Desktop Processor - BX8070110700,$239.00,https://www.newegg.com/intel-core-i7-10700-core-i7-10th-gen/p/N82E16819118126?Description=intel&cm_re=intel-_-19-118-126-_-Product
Intel Core i7-4790K - Core i7 4th Gen Devil's Canyon Quad-Core 4.0 GHz LGA 1150 88W Intel HD Graphics 4600 Desktop Processor - BX80646I74790K,$119.97,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4790k/p/N82E16819117369?Description=intel&cm_re=intel-_-19-117-369-_-Product
Intel Core i5-11600KF - Core i5 11th Gen Rocket Lake 6-Core 3.9 GHz LGA 1200 125W None Integrated Graphics Desktop Processor - BX8070811600KF,$219.95,https://www.newegg.com/intel-core-i5-11600kf-core-i5-11th-gen/p/N82E16819118261?Description=intel&cm_re=intel-_-19-118-261-_-Product
Intel Core i9-12900 - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 2.4 GHz LGA 1700 Processor 65W Intel UHD Graphics 770 Desktop Processor - BX8071512900,$537.95,https://www.newegg.com/intel-core-i9-12900-core-i9-12th-gen/p/N82E16819118366?Description=intel&cm_re=intel-_-19-118-366-_-Product
Intel Core i9-13900F Desktop Processor 24 cores (8 P-cores + 16 E-cores) 36MB Cache- up to 5.6 GHz - Box,$549.98,https://www.newegg.com/intel-core-i9-13900f-core-i9-13th-gen/p/N82E16819118426?Description=intel&cm_re=intel-_-19-118-426-_-Product
Intel Core i5-12500 - Core i5 12th Gen Alder Lake 6-Core 3.0 GHz LGA 1700 65W Intel UHD Graphics 770 Desktop Processor - BX8071512500,$234.99,https://www.newegg.com/intel-core-i5-12500-core-i5-12th-gen/p/N82E16819118374?Description=intel&cm_re=intel-_-19-118-374-_-Product
Intel Core i9-10900KF - Core i9 10th Gen Comet Lake 10-Core 3.7 GHz LGA 1200 125W Desktop Processor - BX8070110900KF,$375.00,https://www.newegg.com/intel-core-i9-10900kf-core-i9-10th-gen/p/N82E16819118127?Description=intel&cm_re=intel-_-19-118-127-_-Product
Intel Core i7 8th Gen - Core i7-8700 Coffee Lake 6-Core 3.2 GHz (4.6 GHz Turbo) LGA 1151 (300 Series) 65W CM8068403358316 Desktop Processor Intel UHD Graphics 630,$175.60,https://www.newegg.com/core-i7-8th-gen-intel-core-i7-8700/p/N82E16819117839?Description=intel&cm_re=intel-_-19-117-839-_-Product
Intel Core i3-10100 - Core i3 10th Gen Comet Lake Quad-Core 3.6 GHz LGA 1200 65W Intel UHD Graphics 630 Desktop Processor - BX8070110100,$87.22,https://www.newegg.com/intel-core-i3-10100-core-i3-10th-gen/p/N82E16819118138?Description=intel&cm_re=intel-_-19-118-138-_-Product
Intel Core i7-3770K - Core i7 3rd Gen Ivy Bridge Quad-Core 3.5GHz (3.9GHz Turbo) LGA 1155 77W Intel HD Graphics 4000 Desktop Processor - BX80637I73770K,$105.98,https://www.newegg.com/intel-core-i7-3rd-gen-core-i7-3770k/p/N82E16819116501?Description=intel&cm_re=intel-_-19-116-501-_-Product
Intel Core i3-13100 Desktop Processor 4 cores (4 P-cores + 0 E-cores) 12MB Cache- up to 4.5 GHz - Box,$148.92,https://www.newegg.com/intel-core-i3-13100-core-i3-13th-gen/p/N82E16819118432?Description=intel&cm_re=intel-_-19-118-432-_-Product
Intel Core i7-7700K Kaby Lake Quad-Core 4.2 GHz LGA 1151 95W CM8067702868535 OEM Processors - Desktops,$154.19,https://www.newegg.com/core-i7-7th-gen-intel-core-i7-7700k/p/N82E16819117749?Description=intel&cm_re=intel-_-19-117-749-_-Product
Intel Core i7 8th Gen - Core i7-8700K Coffee Lake 6-Core 3.7 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I78700K Desktop Processor Intel UHD Graphics 630,$221.39,https://www.newegg.com/core-i7-8th-gen-intel-core-i7-8700k/p/N82E16819117827?Description=intel&cm_re=intel-_-19-117-827-_-Product
Intel Core i5 9th Gen - Core i5-9600KF Coffee Lake 6-Core 3.7 GHz (4.6 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I59600KF Desktop Processor Without Graphics,$148.26,https://www.newegg.com/core-i5-9th-gen-intel-core-i5-9600kf/p/N82E16819117996?Description=intel&cm_re=intel-_-19-117-996-_-Product
Intel Core i9-10980XE - Core i9 10th Gen Cascade Lake 18-Core 3.0 GHz LGA 2066 165W Desktop Processor - BX8069510980XE,$1 129.00,https://www.newegg.com/intel-core-i9-10th-gen-core-i9-10980xe/p/N82E16819118112?Description=intel&cm_re=intel-_-19-118-112-_-Product
Intel Core i7 6th Gen - Core i7-6700 Skylake Quad-Core 3.4 GHz LGA 1151 65W BX80662I76700 Desktop Processor,$119.79,https://www.newegg.com/intel-core-i7-6th-gen-core-i7-6700/p/N82E16819117560?Description=intel&cm_re=intel-_-19-117-560-_-Product
Intel Core i9-13900K - Core i9 13th Gen Raptor Lake 24-Core (8P+16E) P-core Base Frequency: 3.0 GHz E-core Base Frequency: 2.2 GHz LGA 1700 Processor Base Power: 125W Maximum Turbo Power: 253W Intel U - OEM,$798.42,https://www.newegg.com/intel-core-i9-13900k-core-i9-13th-gen/p/N82E16819118418?Description=intel&cm_re=intel-_-19-118-418-_-Product
Intel Core i7-10700KF - Core i7 10th Gen Comet Lake 8-Core 3.8 GHz LGA 1200 125W None Integrated Graphics Desktop Processor - BX8070110700KF,$278.99,https://www.newegg.com/intel-core-i7-10700kf-core-i7-10th-gen/p/N82E16819118128?Description=intel&cm_re=intel-_-19-118-128-_-Product
Intel Core i5-11400F - Core i5 11th Gen Rocket Lake 6-Core 2.6 GHz LGA 1200 65W None Integrated Graphics Desktop Processor - BX8070811400F,$124.66,https://www.newegg.com/intel-core-i5-11400f-core-i5-11th-gen/p/N82E16819118264?Description=intel&cm_re=intel-_-19-118-264-_-Product
Intel Core i7 7th Gen - Core i7-7700K Kaby Lake Quad-Core 4.2 GHz LGA 1151 91W BX80677I77700K Desktop Processor,$206.85,https://www.newegg.com/core-i7-7th-gen-intel-core-i7-7700k/p/N82E16819117726?Description=intel&cm_re=intel-_-19-117-726-_-Product
Intel Core i5-6600 - Core i5 6th Gen Skylake Quad-Core 3.3 GHz LGA 1151 65W Intel HD Graphics 530 Desktop Processor - CM8066201920401,$94.16,https://www.newegg.com/intel-core-i5-6th-gen-core-i5-6600/p/N82E16819117585?Description=intel&cm_re=intel-_-19-117-585-_-Product
Intel Core i7-13700K - Core i7 13th Gen Raptor Lake 16-Core (8P+8E) LGA 1700 125W Intel UHD Graphics 770 Desktop Processor and ASUS ROG Strix Z790-E Gaming WiFi 6E DDR5 LGA 1700 ATX Motherboard,$1 172.99,https://www.newegg.com/intel-core-i7-13700k-core-i7-13th-gen/p/274-000A-01NH8?Description=intel&cm_re=intel-_-274-000A-01NH8-_-Product
Intel Core i7-10700F - Core i7 10th Gen Comet Lake 8-Core 2.9 GHz LGA 1200 65W Desktop Processor - BX8070110700F,$209.96,https://www.newegg.com/intel-core-i7-10700f-core-i7-10th-gen/p/N82E16819118131?Description=intel&cm_re=intel-_-19-118-131-_-Product
Intel Core i5 9th Gen - Core i5-9600K Coffee Lake 6-Core 3.7 GHz (4.6 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I59600K Desktop Processor Intel UHD Graphics 630,$179.19,https://www.newegg.com/core-i5-9th-gen-intel-core-i5-9600k/p/N82E16819117959?Description=intel&cm_re=intel-_-19-117-959-_-Product
Intel Pentium Gold G6400 - Pentium Gold Comet Lake Dual-Core 4.0 GHz LGA 1200 58W Intel UHD Graphics 610 Desktop Processor - BX80701G6400,$51.99,https://www.newegg.com/intel-pentium-gold-g6400/p/N82E16819118141?Description=intel&cm_re=intel-_-19-118-141-_-Product
Intel Core i3-10105F - Core i3 10th Gen Comet Lake Quad-Core 3.7 GHz LGA 1200 65W Desktop Processor - BX8070110105F,$76.90,https://www.newegg.com/intel-core-i3-10105f-core-i3-10th-gen/p/N82E16819118249?Description=intel&cm_re=intel-_-19-118-249-_-Product
Intel Core i7 6th Gen - Core i7-6700K 8M Skylake Quad-Core 4.0 GHz LGA 1151 91W BX80662I76700K Desktop Processor Intel HD Graphics 530,$151.62,https://www.newegg.com/intel-core-i7-6th-gen-core-i7-6700k/p/N82E16819117559?Description=intel&cm_re=intel-_-19-117-559-_-Product
Intel Core i5 9th Gen - Core i5-9400F Coffee Lake 6-Core 2.9 GHz (4.1 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I59400F Desktop Processor Without Graphics,$128.88,https://www.newegg.com/intel-core-i5-9th-gen-core-i5-9400f/p/N82E16819117981?Description=intel&cm_re=intel-_-19-117-981-_-Product
Intel Core i7 9th Gen - Core i7-9700 Coffee Lake 8-Core 3.0 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I79700 Desktop Processor Intel UHD Graphics 630,$297.72,https://www.newegg.com/intel-core-i7-9th-gen-core-i7-9700/p/N82E16819118024?Description=intel&cm_re=intel-_-19-118-024-_-Product
